state,year,rainfall_avg,le_state,le_year
ANDAMAN & NICOBAR ISLANDS,1901,3373.2,0,0
ANDAMAN & NICOBAR ISLANDS,1902,3520.7,0,1
ANDAMAN & NICOBAR ISLANDS,1903,2957.4,0,2
ANDAMAN & NICOBAR ISLANDS,1904,3079.6,0,3
ANDAMAN & NICOBAR ISLANDS,1905,2566.7,0,4
ANDAMAN & NICOBAR ISLANDS,1906,2534.4,0,5
ANDAMAN & NICOBAR ISLANDS,1907,3347.9,0,6
ANDAMAN & NICOBAR ISLANDS,1908,3576.4,0,7
ANDAMAN & NICOBAR ISLANDS,1910,2899.4,0,9
ANDAMAN & NICOBAR ISLANDS,1911,2687.2,0,10
ANDAMAN & NICOBAR ISLANDS,1912,2960.5,0,11
ANDAMAN & NICOBAR ISLANDS,1913,2365.8,0,12
ANDAMAN & NICOBAR ISLANDS,1914,2957.8,0,13
ANDAMAN & NICOBAR ISLANDS,1915,2741.3,0,14
ANDAMAN & NICOBAR ISLANDS,1916,2937.5,0,15
ANDAMAN & NICOBAR ISLANDS,1917,2612.4,0,16
ANDAMAN & NICOBAR ISLANDS,1918,3275.0,0,17
ANDAMAN & NICOBAR ISLANDS,1919,2352.1,0,18
ANDAMAN & NICOBAR ISLANDS,1920,2943.2,0,19
ANDAMAN & NICOBAR ISLANDS,1921,2606.4,0,20
ANDAMAN & NICOBAR ISLANDS,1922,3554.2,0,21
ANDAMAN & NICOBAR ISLANDS,1923,1411.0088997555017,0,22
ANDAMAN & NICOBAR ISLANDS,1924,1411.0088997555017,0,23
ANDAMAN & NICOBAR ISLANDS,1925,2480.5,0,24
ANDAMAN & NICOBAR ISLANDS,1926,3282.2,0,25
ANDAMAN & NICOBAR ISLANDS,1927,2442.9,0,26
ANDAMAN & NICOBAR ISLANDS,1928,2998.3,0,27
ANDAMAN & NICOBAR ISLANDS,1929,2926.6,0,28
ANDAMAN & NICOBAR ISLANDS,1930,3075.1,0,29
ANDAMAN & NICOBAR ISLANDS,1931,2357.7,0,30
ANDAMAN & NICOBAR ISLANDS,1932,1411.0088997555017,0,31
ANDAMAN & NICOBAR ISLANDS,1933,2987.5,0,32
ANDAMAN & NICOBAR ISLANDS,1934,3722.8,0,33
ANDAMAN & NICOBAR ISLANDS,1935,3154.0,0,34
ANDAMAN & NICOBAR ISLANDS,1936,1411.0088997555017,0,35
ANDAMAN & NICOBAR ISLANDS,1937,3591.1,0,36
ANDAMAN & NICOBAR ISLANDS,1938,3264.4,0,37
ANDAMAN & NICOBAR ISLANDS,1939,2782.5,0,38
ANDAMAN & NICOBAR ISLANDS,1940,3007.5,0,39
ANDAMAN & NICOBAR ISLANDS,1941,2898.2,0,40
ANDAMAN & NICOBAR ISLANDS,1942,1411.0088997555017,0,41
ANDAMAN & NICOBAR ISLANDS,1946,2791.6,0,45
ANDAMAN & NICOBAR ISLANDS,1947,1411.0088997555017,0,46
ANDAMAN & NICOBAR ISLANDS,1949,3489.6,0,48
ANDAMAN & NICOBAR ISLANDS,1950,2422.2,0,49
ANDAMAN & NICOBAR ISLANDS,1951,3275.1,0,50
ANDAMAN & NICOBAR ISLANDS,1952,3079.9,0,51
ANDAMAN & NICOBAR ISLANDS,1953,2721.9,0,52
ANDAMAN & NICOBAR ISLANDS,1954,3449.0,0,53
ANDAMAN & NICOBAR ISLANDS,1955,3349.6,0,54
ANDAMAN & NICOBAR ISLANDS,1956,3080.0,0,55
ANDAMAN & NICOBAR ISLANDS,1957,2507.2,0,56
ANDAMAN & NICOBAR ISLANDS,1958,2807.4,0,57
ANDAMAN & NICOBAR ISLANDS,1959,3343.3,0,58
ANDAMAN & NICOBAR ISLANDS,1960,3025.0,0,59
ANDAMAN & NICOBAR ISLANDS,1961,3938.2,0,60
ANDAMAN & NICOBAR ISLANDS,1962,2959.7,0,61
ANDAMAN & NICOBAR ISLANDS,1963,2981.7,0,62
ANDAMAN & NICOBAR ISLANDS,1964,3054.8,0,63
ANDAMAN & NICOBAR ISLANDS,1965,3163.8,0,64
ANDAMAN & NICOBAR ISLANDS,1966,2701.2,0,65
ANDAMAN & NICOBAR ISLANDS,1967,3216.4,0,66
ANDAMAN & NICOBAR ISLANDS,1968,2762.8,0,67
ANDAMAN & NICOBAR ISLANDS,1969,2619.0,0,68
ANDAMAN & NICOBAR ISLANDS,1970,3370.8,0,69
ANDAMAN & NICOBAR ISLANDS,1971,2998.6,0,70
ANDAMAN & NICOBAR ISLANDS,1972,3323.0,0,71
ANDAMAN & NICOBAR ISLANDS,1973,2991.1,0,72
ANDAMAN & NICOBAR ISLANDS,1974,2962.0,0,73
ANDAMAN & NICOBAR ISLANDS,1975,3085.7,0,74
ANDAMAN & NICOBAR ISLANDS,1976,3276.0,0,75
ANDAMAN & NICOBAR ISLANDS,1977,2388.2,0,76
ANDAMAN & NICOBAR ISLANDS,1978,2712.4,0,77
ANDAMAN & NICOBAR ISLANDS,1979,1849.4,0,78
ANDAMAN & NICOBAR ISLANDS,1980,3625.3,0,79
ANDAMAN & NICOBAR ISLANDS,1981,3074.8,0,80
ANDAMAN & NICOBAR ISLANDS,1982,2384.5,0,81
ANDAMAN & NICOBAR ISLANDS,1983,2792.4,0,82
ANDAMAN & NICOBAR ISLANDS,1984,2820.3,0,83
ANDAMAN & NICOBAR ISLANDS,1985,2630.8,0,84
ANDAMAN & NICOBAR ISLANDS,1986,2187.8,0,85
ANDAMAN & NICOBAR ISLANDS,1987,2764.0,0,86
ANDAMAN & NICOBAR ISLANDS,1988,3323.0,0,87
ANDAMAN & NICOBAR ISLANDS,1989,2533.6,0,88
ANDAMAN & NICOBAR ISLANDS,1990,2183.4,0,89
ANDAMAN & NICOBAR ISLANDS,1991,2535.8,0,90
ANDAMAN & NICOBAR ISLANDS,1992,2098.7,0,91
ANDAMAN & NICOBAR ISLANDS,1993,2237.4,0,92
ANDAMAN & NICOBAR ISLANDS,1994,3262.8,0,93
ANDAMAN & NICOBAR ISLANDS,1995,3115.4,0,94
ANDAMAN & NICOBAR ISLANDS,1996,2996.9,0,95
ANDAMAN & NICOBAR ISLANDS,1997,2755.1,0,96
ANDAMAN & NICOBAR ISLANDS,1998,2846.4,0,97
ANDAMAN & NICOBAR ISLANDS,1999,2699.7,0,98
ANDAMAN & NICOBAR ISLANDS,2000,2763.2,0,99
ANDAMAN & NICOBAR ISLANDS,2001,3080.9,0,100
ANDAMAN & NICOBAR ISLANDS,2002,2620.2,0,101
ANDAMAN & NICOBAR ISLANDS,2003,2355.9,0,102
ANDAMAN & NICOBAR ISLANDS,2004,2460.1,0,103
ANDAMAN & NICOBAR ISLANDS,2005,2954.7,0,104
ANDAMAN & NICOBAR ISLANDS,2006,2404.7,0,105
ANDAMAN & NICOBAR ISLANDS,2007,2748.0,0,106
ANDAMAN & NICOBAR ISLANDS,2008,3374.8,0,107
ANDAMAN & NICOBAR ISLANDS,2009,2538.6,0,108
ANDAMAN & NICOBAR ISLANDS,2010,3157.1,0,109
ANDAMAN & NICOBAR ISLANDS,2011,3828.0,0,110
ANDAMAN & NICOBAR ISLANDS,2012,3497.6,0,111
ANDAMAN & NICOBAR ISLANDS,2013,3757.8,0,112
ANDAMAN & NICOBAR ISLANDS,2014,2622.4,0,113
ANDAMAN & NICOBAR ISLANDS,2015,2904.6,0,114
ARUNACHAL PRADESH,1916,1411.0088997555017,1,15
ARUNACHAL PRADESH,1917,1411.0088997555017,1,16
ARUNACHAL PRADESH,1918,5486.3,1,17
ARUNACHAL PRADESH,1919,4693.9,1,18
ARUNACHAL PRADESH,1920,4106.7,1,19
ARUNACHAL PRADESH,1921,5691.4,1,20
ARUNACHAL PRADESH,1922,4187.2,1,21
ARUNACHAL PRADESH,1923,3507.5,1,22
ARUNACHAL PRADESH,1924,4450.5,1,23
ARUNACHAL PRADESH,1925,4439.8,1,24
ARUNACHAL PRADESH,1926,3521.6,1,25
ARUNACHAL PRADESH,1927,5253.2,1,26
ARUNACHAL PRADESH,1928,5272.7,1,27
ARUNACHAL PRADESH,1929,4320.2,1,28
ARUNACHAL PRADESH,1930,4334.1,1,29
ARUNACHAL PRADESH,1931,4872.1,1,30
ARUNACHAL PRADESH,1932,4850.9,1,31
ARUNACHAL PRADESH,1933,3773.3,1,32
ARUNACHAL PRADESH,1934,4575.7,1,33
ARUNACHAL PRADESH,1935,4173.7,1,34
ARUNACHAL PRADESH,1936,4788.9,1,35
ARUNACHAL PRADESH,1937,3375.1,1,36
ARUNACHAL PRADESH,1938,6129.0,1,37
ARUNACHAL PRADESH,1939,3898.7,1,38
ARUNACHAL PRADESH,1940,4099.3,1,39
ARUNACHAL PRADESH,1941,4220.2,1,40
ARUNACHAL PRADESH,1942,3828.2,1,41
ARUNACHAL PRADESH,1943,4326.7,1,42
ARUNACHAL PRADESH,1944,3904.3,1,43
ARUNACHAL PRADESH,1945,3649.3,1,44
ARUNACHAL PRADESH,1946,4011.2,1,45
ARUNACHAL PRADESH,1947,4369.1,1,46
ARUNACHAL PRADESH,1948,6331.1,1,47
ARUNACHAL PRADESH,1949,4874.7,1,48
ARUNACHAL PRADESH,1950,1411.0088997555017,1,49
ARUNACHAL PRADESH,1951,3354.2,1,50
ARUNACHAL PRADESH,1952,2396.1,1,51
ARUNACHAL PRADESH,1953,1411.0088997555017,1,52
ARUNACHAL PRADESH,1957,1411.0088997555017,1,56
ARUNACHAL PRADESH,1958,5063.5,1,57
ARUNACHAL PRADESH,1959,4195.5,1,58
ARUNACHAL PRADESH,1960,3709.4,1,59
ARUNACHAL PRADESH,1961,3676.5,1,60
ARUNACHAL PRADESH,1962,1411.0088997555017,1,61
ARUNACHAL PRADESH,1963,4138.0,1,62
ARUNACHAL PRADESH,1964,4959.3,1,63
ARUNACHAL PRADESH,1965,2196.8,1,64
ARUNACHAL PRADESH,1966,2209.6,1,65
ARUNACHAL PRADESH,1967,1668.5,1,66
ARUNACHAL PRADESH,1968,2139.0,1,67
ARUNACHAL PRADESH,1969,1877.7,1,68
ARUNACHAL PRADESH,1970,1973.4,1,69
ARUNACHAL PRADESH,1971,2184.5,1,70
ARUNACHAL PRADESH,1972,2281.3,1,71
ARUNACHAL PRADESH,1973,2457.5,1,72
ARUNACHAL PRADESH,1974,3063.9,1,73
ARUNACHAL PRADESH,1975,2213.3,1,74
ARUNACHAL PRADESH,1976,2419.5,1,75
ARUNACHAL PRADESH,1977,3774.3,1,76
ARUNACHAL PRADESH,1978,2531.0,1,77
ARUNACHAL PRADESH,1979,2773.6,1,78
ARUNACHAL PRADESH,1980,3215.3,1,79
ARUNACHAL PRADESH,1981,2790.9,1,80
ARUNACHAL PRADESH,1982,2779.5,1,81
ARUNACHAL PRADESH,1983,3335.3,1,82
ARUNACHAL PRADESH,1984,3278.0,1,83
ARUNACHAL PRADESH,1985,3266.2,1,84
ARUNACHAL PRADESH,1986,2495.6,1,85
ARUNACHAL PRADESH,1987,3433.2,1,86
ARUNACHAL PRADESH,1988,4155.3,1,87
ARUNACHAL PRADESH,1989,3281.6,1,88
ARUNACHAL PRADESH,1990,3604.0,1,89
ARUNACHAL PRADESH,1991,3434.4,1,90
ARUNACHAL PRADESH,1992,2707.0,1,91
ARUNACHAL PRADESH,1993,3348.9,1,92
ARUNACHAL PRADESH,1994,2287.4,1,93
ARUNACHAL PRADESH,1995,3068.8,1,94
ARUNACHAL PRADESH,1996,2520.5,1,95
ARUNACHAL PRADESH,1997,2274.9,1,96
ARUNACHAL PRADESH,1998,3616.7,1,97
ARUNACHAL PRADESH,1999,2316.6,1,98
ARUNACHAL PRADESH,2000,2596.8,1,99
ARUNACHAL PRADESH,2001,2036.0,1,100
ARUNACHAL PRADESH,2002,2389.2,1,101
ARUNACHAL PRADESH,2003,2451.8,1,102
ARUNACHAL PRADESH,2004,2545.7,1,103
ARUNACHAL PRADESH,2005,2335.5,1,104
ARUNACHAL PRADESH,2006,2259.6,1,105
ARUNACHAL PRADESH,2007,3020.7,1,106
ARUNACHAL PRADESH,2008,2244.4,1,107
ARUNACHAL PRADESH,2009,1749.9,1,108
ARUNACHAL PRADESH,2010,2855.7,1,109
ARUNACHAL PRADESH,2011,2193.7,1,110
ARUNACHAL PRADESH,2012,3440.3,1,111
ARUNACHAL PRADESH,2013,2042.9,1,112
ARUNACHAL PRADESH,2014,2403.2,1,113
ARUNACHAL PRADESH,2015,2767.5,1,114
ASSAM & MEGHALAYA,1901,2498.6,2,0
ASSAM & MEGHALAYA,1902,2952.1,2,1
ASSAM & MEGHALAYA,1903,2544.7,2,2
ASSAM & MEGHALAYA,1904,2664.1,2,3
ASSAM & MEGHALAYA,1905,2790.6,2,4
ASSAM & MEGHALAYA,1906,2663.4,2,5
ASSAM & MEGHALAYA,1907,2521.1,2,6
ASSAM & MEGHALAYA,1908,2277.8,2,7
ASSAM & MEGHALAYA,1909,2377.0,2,8
ASSAM & MEGHALAYA,1910,2887.3,2,9
ASSAM & MEGHALAYA,1911,3096.2,2,10
ASSAM & MEGHALAYA,1912,2743.5,2,11
ASSAM & MEGHALAYA,1913,2760.5,2,12
ASSAM & MEGHALAYA,1914,2343.8,2,13
ASSAM & MEGHALAYA,1915,3165.1,2,14
ASSAM & MEGHALAYA,1916,2601.1,2,15
ASSAM & MEGHALAYA,1917,2519.9,2,16
ASSAM & MEGHALAYA,1918,3106.8,2,17
ASSAM & MEGHALAYA,1919,2344.2,2,18
ASSAM & MEGHALAYA,1920,2623.6,2,19
ASSAM & MEGHALAYA,1921,2999.7,2,20
ASSAM & MEGHALAYA,1922,2261.9,2,21
ASSAM & MEGHALAYA,1923,2440.6,2,22
ASSAM & MEGHALAYA,1924,2691.4,2,23
ASSAM & MEGHALAYA,1925,2550.5,2,24
ASSAM & MEGHALAYA,1926,2511.7,2,25
ASSAM & MEGHALAYA,1927,2793.1,2,26
ASSAM & MEGHALAYA,1928,2634.3,2,27
ASSAM & MEGHALAYA,1929,2953.8,2,28
ASSAM & MEGHALAYA,1930,2550.7,2,29
ASSAM & MEGHALAYA,1931,2800.1,2,30
ASSAM & MEGHALAYA,1932,2888.7,2,31
ASSAM & MEGHALAYA,1933,2339.1,2,32
ASSAM & MEGHALAYA,1934,3074.9,2,33
ASSAM & MEGHALAYA,1935,2678.4,2,34
ASSAM & MEGHALAYA,1936,2671.3,2,35
ASSAM & MEGHALAYA,1937,2324.6,2,36
ASSAM & MEGHALAYA,1938,2786.5,2,37
ASSAM & MEGHALAYA,1939,2401.6,2,38
ASSAM & MEGHALAYA,1940,2451.6,2,39
ASSAM & MEGHALAYA,1941,2709.5,2,40
ASSAM & MEGHALAYA,1942,2677.0,2,41
ASSAM & MEGHALAYA,1943,2703.7,2,42
ASSAM & MEGHALAYA,1944,2524.3,2,43
ASSAM & MEGHALAYA,1945,2665.7,2,44
ASSAM & MEGHALAYA,1946,2679.5,2,45
ASSAM & MEGHALAYA,1947,2643.3,2,46
ASSAM & MEGHALAYA,1948,3185.4,2,47
ASSAM & MEGHALAYA,1949,2983.4,2,48
ASSAM & MEGHALAYA,1950,2392.4,2,49
ASSAM & MEGHALAYA,1951,2613.8,2,50
ASSAM & MEGHALAYA,1952,2851.3,2,51
ASSAM & MEGHALAYA,1953,2559.9,2,52
ASSAM & MEGHALAYA,1954,2859.1,2,53
ASSAM & MEGHALAYA,1955,2761.2,2,54
ASSAM & MEGHALAYA,1956,2802.9,2,55
ASSAM & MEGHALAYA,1957,2257.2,2,56
ASSAM & MEGHALAYA,1958,2626.4,2,57
ASSAM & MEGHALAYA,1959,2535.8,2,58
ASSAM & MEGHALAYA,1960,2342.2,2,59
ASSAM & MEGHALAYA,1961,2195.3,2,60
ASSAM & MEGHALAYA,1962,2295.9,2,61
ASSAM & MEGHALAYA,1963,2511.8,2,62
ASSAM & MEGHALAYA,1964,2729.6,2,63
ASSAM & MEGHALAYA,1965,2398.9,2,64
ASSAM & MEGHALAYA,1966,2789.3,2,65
ASSAM & MEGHALAYA,1967,2123.4,2,66
ASSAM & MEGHALAYA,1968,2530.8,2,67
ASSAM & MEGHALAYA,1969,2332.2,2,68
ASSAM & MEGHALAYA,1970,3048.4,2,69
ASSAM & MEGHALAYA,1971,2315.1,2,70
ASSAM & MEGHALAYA,1972,2379.1,2,71
ASSAM & MEGHALAYA,1973,2672.1,2,72
ASSAM & MEGHALAYA,1974,3403.5,2,73
ASSAM & MEGHALAYA,1975,2270.6,2,74
ASSAM & MEGHALAYA,1976,1956.0,2,75
ASSAM & MEGHALAYA,1977,2616.6,2,76
ASSAM & MEGHALAYA,1978,2011.9,2,77
ASSAM & MEGHALAYA,1979,2188.5,2,78
ASSAM & MEGHALAYA,1980,2289.2,2,79
ASSAM & MEGHALAYA,1981,2079.3,2,80
ASSAM & MEGHALAYA,1982,2382.2,2,81
ASSAM & MEGHALAYA,1983,2620.0,2,82
ASSAM & MEGHALAYA,1984,3157.0,2,83
ASSAM & MEGHALAYA,1985,2801.6,2,84
ASSAM & MEGHALAYA,1986,2592.8,2,85
ASSAM & MEGHALAYA,1987,2921.4,2,86
ASSAM & MEGHALAYA,1988,3261.7,2,87
ASSAM & MEGHALAYA,1989,2682.1,2,88
ASSAM & MEGHALAYA,1990,2771.2,2,89
ASSAM & MEGHALAYA,1991,2838.0,2,90
ASSAM & MEGHALAYA,1992,2259.8,2,91
ASSAM & MEGHALAYA,1993,2879.2,2,92
ASSAM & MEGHALAYA,1994,2121.3,2,93
ASSAM & MEGHALAYA,1995,2886.1,2,94
ASSAM & MEGHALAYA,1996,2466.9,2,95
ASSAM & MEGHALAYA,1997,2372.2,2,96
ASSAM & MEGHALAYA,1998,2803.1,2,97
ASSAM & MEGHALAYA,1999,2594.2,2,98
ASSAM & MEGHALAYA,2000,2487.0,2,99
ASSAM & MEGHALAYA,2001,2178.4,2,100
ASSAM & MEGHALAYA,2002,2392.7,2,101
ASSAM & MEGHALAYA,2003,2434.1,2,102
ASSAM & MEGHALAYA,2004,2994.3,2,103
ASSAM & MEGHALAYA,2005,2468.3,2,104
ASSAM & MEGHALAYA,2006,1898.6,2,105
ASSAM & MEGHALAYA,2007,2752.8,2,106
ASSAM & MEGHALAYA,2008,2339.7,2,107
ASSAM & MEGHALAYA,2009,2068.2,2,108
ASSAM & MEGHALAYA,2010,2711.5,2,109
ASSAM & MEGHALAYA,2011,1743.4,2,110
ASSAM & MEGHALAYA,2012,2609.4,2,111
ASSAM & MEGHALAYA,2013,1816.4,2,112
ASSAM & MEGHALAYA,2014,2206.1,2,113
ASSAM & MEGHALAYA,2015,2470.9,2,114
NAGA MANI MIZO TRIPURA,1901,2168.4,21,0
NAGA MANI MIZO TRIPURA,1902,2175.0,21,1
NAGA MANI MIZO TRIPURA,1903,2230.7,21,2
NAGA MANI MIZO TRIPURA,1904,2519.8,21,3
NAGA MANI MIZO TRIPURA,1905,2527.6,21,4
NAGA MANI MIZO TRIPURA,1906,2514.4,21,5
NAGA MANI MIZO TRIPURA,1907,2121.7,21,6
NAGA MANI MIZO TRIPURA,1908,2319.3,21,7
NAGA MANI MIZO TRIPURA,1909,2308.7,21,8
NAGA MANI MIZO TRIPURA,1910,2267.9,21,9
NAGA MANI MIZO TRIPURA,1911,2479.8,21,10
NAGA MANI MIZO TRIPURA,1912,2308.8,21,11
NAGA MANI MIZO TRIPURA,1913,2613.2,21,12
NAGA MANI MIZO TRIPURA,1914,2529.2,21,13
NAGA MANI MIZO TRIPURA,1915,2819.9,21,14
NAGA MANI MIZO TRIPURA,1916,2555.0,21,15
NAGA MANI MIZO TRIPURA,1917,2222.2,21,16
NAGA MANI MIZO TRIPURA,1918,3013.3,21,17
NAGA MANI MIZO TRIPURA,1919,2047.9,21,18
NAGA MANI MIZO TRIPURA,1920,2375.8,21,19
NAGA MANI MIZO TRIPURA,1921,2638.2,21,20
NAGA MANI MIZO TRIPURA,1922,2462.6,21,21
NAGA MANI MIZO TRIPURA,1923,2685.5,21,22
NAGA MANI MIZO TRIPURA,1924,2701.7,21,23
NAGA MANI MIZO TRIPURA,1925,2447.5,21,24
NAGA MANI MIZO TRIPURA,1926,2463.2,21,25
NAGA MANI MIZO TRIPURA,1927,2887.5,21,26
NAGA MANI MIZO TRIPURA,1928,2472.4,21,27
NAGA MANI MIZO TRIPURA,1929,2859.4,21,28
NAGA MANI MIZO TRIPURA,1930,2487.4,21,29
NAGA MANI MIZO TRIPURA,1931,2461.1,21,30
NAGA MANI MIZO TRIPURA,1932,2761.7,21,31
NAGA MANI MIZO TRIPURA,1933,2451.8,21,32
NAGA MANI MIZO TRIPURA,1934,3040.8,21,33
NAGA MANI MIZO TRIPURA,1935,2543.3,21,34
NAGA MANI MIZO TRIPURA,1936,2917.1,21,35
NAGA MANI MIZO TRIPURA,1937,2741.6,21,36
NAGA MANI MIZO TRIPURA,1938,2971.6,21,37
NAGA MANI MIZO TRIPURA,1939,2608.3,21,38
NAGA MANI MIZO TRIPURA,1940,2526.7,21,39
NAGA MANI MIZO TRIPURA,1941,2966.2,21,40
NAGA MANI MIZO TRIPURA,1942,2680.9,21,41
NAGA MANI MIZO TRIPURA,1943,2427.9,21,42
NAGA MANI MIZO TRIPURA,1944,2877.3,21,43
NAGA MANI MIZO TRIPURA,1945,3051.9,21,44
NAGA MANI MIZO TRIPURA,1946,3036.2,21,45
NAGA MANI MIZO TRIPURA,1947,3210.2,21,46
NAGA MANI MIZO TRIPURA,1948,2822.1,21,47
NAGA MANI MIZO TRIPURA,1949,2976.3,21,48
NAGA MANI MIZO TRIPURA,1950,2423.0,21,49
NAGA MANI MIZO TRIPURA,1951,2609.3,21,50
NAGA MANI MIZO TRIPURA,1952,2810.9,21,51
NAGA MANI MIZO TRIPURA,1953,2661.6,21,52
NAGA MANI MIZO TRIPURA,1954,2905.1,21,53
NAGA MANI MIZO TRIPURA,1955,2865.0,21,54
NAGA MANI MIZO TRIPURA,1956,3022.7,21,55
NAGA MANI MIZO TRIPURA,1957,2303.9,21,56
NAGA MANI MIZO TRIPURA,1958,1968.6,21,57
NAGA MANI MIZO TRIPURA,1959,2327.6,21,58
NAGA MANI MIZO TRIPURA,1960,1799.9,21,59
NAGA MANI MIZO TRIPURA,1961,1901.2,21,60
NAGA MANI MIZO TRIPURA,1962,1822.5,21,61
NAGA MANI MIZO TRIPURA,1963,2970.0,21,62
NAGA MANI MIZO TRIPURA,1964,2328.7,21,63
NAGA MANI MIZO TRIPURA,1965,2031.0,21,64
NAGA MANI MIZO TRIPURA,1966,2478.6,21,65
NAGA MANI MIZO TRIPURA,1967,2229.9,21,66
NAGA MANI MIZO TRIPURA,1968,2110.0,21,67
NAGA MANI MIZO TRIPURA,1969,3610.0,21,68
NAGA MANI MIZO TRIPURA,1970,4316.2,21,69
NAGA MANI MIZO TRIPURA,1971,3080.7,21,70
NAGA MANI MIZO TRIPURA,1972,1353.8,21,71
NAGA MANI MIZO TRIPURA,1973,2105.8,21,72
NAGA MANI MIZO TRIPURA,1974,2329.6,21,73
NAGA MANI MIZO TRIPURA,1975,2209.7,21,74
NAGA MANI MIZO TRIPURA,1976,2651.4,21,75
NAGA MANI MIZO TRIPURA,1977,2358.5,21,76
NAGA MANI MIZO TRIPURA,1978,2150.8,21,77
NAGA MANI MIZO TRIPURA,1979,1749.2,21,78
NAGA MANI MIZO TRIPURA,1980,2305.0,21,79
NAGA MANI MIZO TRIPURA,1981,2072.2,21,80
NAGA MANI MIZO TRIPURA,1982,2027.5,21,81
NAGA MANI MIZO TRIPURA,1983,2588.0,21,82
NAGA MANI MIZO TRIPURA,1984,2454.0,21,83
NAGA MANI MIZO TRIPURA,1985,2105.3,21,84
NAGA MANI MIZO TRIPURA,1986,2342.3,21,85
NAGA MANI MIZO TRIPURA,1987,2361.3,21,86
NAGA MANI MIZO TRIPURA,1988,2820.2,21,87
NAGA MANI MIZO TRIPURA,1989,2359.0,21,88
NAGA MANI MIZO TRIPURA,1990,2582.3,21,89
NAGA MANI MIZO TRIPURA,1991,2851.9,21,90
NAGA MANI MIZO TRIPURA,1992,2221.4,21,91
NAGA MANI MIZO TRIPURA,1993,2881.7,21,92
NAGA MANI MIZO TRIPURA,1994,1712.5,21,93
NAGA MANI MIZO TRIPURA,1995,2340.2,21,94
NAGA MANI MIZO TRIPURA,1996,2194.5,21,95
NAGA MANI MIZO TRIPURA,1997,2212.0,21,96
NAGA MANI MIZO TRIPURA,1998,2225.4,21,97
NAGA MANI MIZO TRIPURA,1999,2233.0,21,98
NAGA MANI MIZO TRIPURA,2000,2363.9,21,99
NAGA MANI MIZO TRIPURA,2001,2149.0,21,100
NAGA MANI MIZO TRIPURA,2002,2242.3,21,101
NAGA MANI MIZO TRIPURA,2003,2162.2,21,102
NAGA MANI MIZO TRIPURA,2004,2353.7,21,103
NAGA MANI MIZO TRIPURA,2005,1836.7,21,104
NAGA MANI MIZO TRIPURA,2006,1872.0,21,105
NAGA MANI MIZO TRIPURA,2007,2538.2,21,106
NAGA MANI MIZO TRIPURA,2008,1748.9,21,107
NAGA MANI MIZO TRIPURA,2009,1737.7,21,108
NAGA MANI MIZO TRIPURA,2010,2295.2,21,109
NAGA MANI MIZO TRIPURA,2011,1892.1,21,110
NAGA MANI MIZO TRIPURA,2012,1922.9,21,111
NAGA MANI MIZO TRIPURA,2013,1557.2,21,112
NAGA MANI MIZO TRIPURA,2014,1599.9,21,113
NAGA MANI MIZO TRIPURA,2015,1922.4,21,114
SUB HIMALAYAN WEST BENGAL & SIKKIM,1901,2113.2,28,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1902,3180.4,28,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1903,2404.5,28,2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1904,2169.9,28,3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1905,3005.0,28,4
SUB HIMALAYAN WEST BENGAL & SIKKIM,1906,2618.0,28,5
SUB HIMALAYAN WEST BENGAL & SIKKIM,1907,2530.0,28,6
SUB HIMALAYAN WEST BENGAL & SIKKIM,1908,1988.2,28,7
SUB HIMALAYAN WEST BENGAL & SIKKIM,1909,2670.1,28,8
SUB HIMALAYAN WEST BENGAL & SIKKIM,1910,3046.1,28,9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1911,3194.2,28,10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1912,2793.6,28,11
SUB HIMALAYAN WEST BENGAL & SIKKIM,1913,2935.1,28,12
SUB HIMALAYAN WEST BENGAL & SIKKIM,1914,2414.1,28,13
SUB HIMALAYAN WEST BENGAL & SIKKIM,1915,2504.9,28,14
SUB HIMALAYAN WEST BENGAL & SIKKIM,1916,3476.8,28,15
SUB HIMALAYAN WEST BENGAL & SIKKIM,1917,2841.6,28,16
SUB HIMALAYAN WEST BENGAL & SIKKIM,1918,2981.4,28,17
SUB HIMALAYAN WEST BENGAL & SIKKIM,1919,2544.5,28,18
SUB HIMALAYAN WEST BENGAL & SIKKIM,1920,2884.1,28,19
SUB HIMALAYAN WEST BENGAL & SIKKIM,1921,3513.4,28,20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1922,3001.9,28,21
SUB HIMALAYAN WEST BENGAL & SIKKIM,1923,2489.0,28,22
SUB HIMALAYAN WEST BENGAL & SIKKIM,1924,2950.9,28,23
SUB HIMALAYAN WEST BENGAL & SIKKIM,1925,2886.6,28,24
SUB HIMALAYAN WEST BENGAL & SIKKIM,1926,2637.7,28,25
SUB HIMALAYAN WEST BENGAL & SIKKIM,1927,2732.2,28,26
SUB HIMALAYAN WEST BENGAL & SIKKIM,1928,2868.9,28,27
SUB HIMALAYAN WEST BENGAL & SIKKIM,1929,2931.3,28,28
SUB HIMALAYAN WEST BENGAL & SIKKIM,1930,2184.5,28,29
SUB HIMALAYAN WEST BENGAL & SIKKIM,1931,2876.5,28,30
